300,420
159.45,95.5502,253.289
160.058,94.9416,253.289
160.667,94.3331,253.289
161.276,93.7245,253.289
161.884,93.1159,253.289
162.493,92.5073,253.289
163.101,91.8988,253.289
163.71,91.2902,253.289
164.318,90.6816,253.289
164.927,90.0731,253.289
165.536,89.4645,253.289
166.144,88.8559,253.289
166.753,88.2474,253.289
167.361,87.6388,253.289
167.97,87.0302,253.289
168.578,86.4217,253.289
169.187,85.8131,253.289
169.795,85.2045,253.289
170.404,84.5959,253.289
171.013,83.9874,253.289
171.621,83.3788,253.289
172.23,82.7702,253.289
172.838,82.1617,253.289
173.447,81.5531,253.289
174.055,80.9445,253.289
174.664,80.336,253.289
175.273,79.7274,253.289
175.881,79.1188,253.289
176.49,78.5103,253.289
177.098,77.9017,253.289
177.707,77.2931,253.289
178.315,76.6846,253.289
178.924,76.076,253.289
179.533,75.4674,253.289
180.141,74.8589,253.289
180.75,74.2503,253.289
181.358,73.6417,253.289
181.967,73.0332,253.289
182.575,72.4246,253.289
183.184,71.816,253.289
183.793,71.2075,253.289
184.401,70.5989,253.289
185.01,69.9903,253.289
185.618,69.3818,253.289
186.227,68.7732,253.289
186.835,68.1646,253.289
187.444,67.556,253.289
188.053,66.9475,253.289
188.661,66.3389,253.289
189.27,65.7303,253.289
189.878,65.1218,253.289
190.487,64.5132,253.289
191.095,63.9046,253.289
191.704,63.2961,253.289
192.312,62.6875,253.289
192.921,62.0789,253.289
193.53,61.4704,253.289
194.138,60.8618,253.289
194.747,60.2532,253.289
195.355,59.6447,253.289
195.964,59.0361,253.289
196.572,58.4275,253.289
197.181,57.819,253.289
197.79,57.2104,253.289
198.398,56.6018,253.289
199.007,55.9933,253.289
199.615,55.3847,253.289
200.224,54.7761,253.289
200.832,54.1676,253.289
201.441,53.559,253.289
202.05,52.9504,253.289
202.658,52.3419,253.289
203.267,51.7333,253.289
203.875,51.1247,253.289
204.484,50.5161,253.289
205.092,49.9076,253.289
205.701,49.299,253.289
206.31,48.6904,253.289
206.918,48.0819,253.289
207.527,47.4733,253.289
208.135,46.8647,253.289
208.744,46.2562,253.289
209.352,45.6476,253.289
209.961,45.039,253.289
210.57,44.4305,253.289
211.178,43.8219,253.289
211.787,43.2133,253.289
212.395,42.6048,253.289
213.004,41.9962,253.289
213.612,41.3876,253.289
214.221,40.7791,253.289
214.83,40.1705,253.289
215.438,39.5619,253.289
216.047,38.9534,253.289
216.655,38.3448,253.289
217.264,37.7362,253.289
217.872,37.1276,253.289
218.481,36.5191,253.289
219.089,35.9105,253.289
219.698,35.3019,253.289
220.307,34.6934,253.289
220.915,34.0848,253.289
221.524,33.4762,253.289
222.132,32.8677,253.289
222.741,32.2591,253.289
223.349,31.6505,253.289
223.958,31.042,253.289
224.567,30.4334,253.289
225.175,29.8248,253.289
225.784,29.2163,253.289
226.392,28.6077,253.289
227.001,27.9991,253.289
227.609,27.3906,253.289
228.218,26.782,253.289
228.827,26.1734,253.289
229.435,25.5649,253.289
230.044,24.9563,253.289
230.652,24.3477,253.289
231.261,23.7392,253.289
231.869,23.1306,253.289
232.478,22.522,253.289
233.087,21.9135,253.289
233.695,21.3049,253.289
234.304,20.6963,253.289
234.912,20.0878,253.289
235.521,19.4792,253.289
236.129,18.8706,253.289
236.738,18.262,253.289
237.347,17.6535,253.289
237.955,17.0449,253.289
238.564,16.4363,253.289
239.172,15.8278,253.289
239.781,15.2192,253.289
240.389,14.6106,253.289
240.998,14.0021,253.289
241.607,13.3935,253.289
242.215,12.7849,253.289
242.824,12.1764,253.289
243.432,11.5678,253.289
244.041,10.9592,253.289
244.649,10.3507,253.289
245.258,9.74208,253.289
245.866,9.13351,253.289
246.475,8.52495,253.289
247.084,7.91638,253.289
247.692,7.30782,253.289
248.301,6.69925,253.289
248.909,6.09068,253.289
249.518,5.48212,253.289
250.126,4.87355,253.289
250.735,4.26498,253.289
251.344,3.65642,253.289
251.952,3.04784,253.289
252.561,2.43927,253.289
253.169,1.8307,253.289
253.778,1.22214,253.289
254.386,0.613571,253.289
254.995,0.00500488,253.289
0.005,254.995,252.437
0.613568,254.386,252.437
1.22214,253.778,252.437
1.8307,253.169,252.437
2.43927,252.561,252.437
3.04784,251.952,252.437
3.65641,251.344,252.437
4.26498,250.735,252.437
4.87354,250.126,252.437
5.48211,249.518,252.437
6.09068,248.909,252.437
6.69925,248.301,252.437
7.30782,247.692,252.437
7.91638,247.084,252.437
8.52495,246.475,252.437
9.13352,245.866,252.437
9.74209,245.258,252.437
10.3507,244.649,252.437
10.9592,244.041,252.437
11.5678,243.432,252.437
12.1764,242.824,252.437
12.7849,242.215,252.437
13.3935,241.607,252.437
14.0021,240.998,252.437
14.6106,240.389,252.437
15.2192,239.781,252.437
15.8278,239.172,252.437
16.4363,238.564,252.437
17.0449,237.955,252.437
17.6535,237.347,252.437
18.262,236.738,252.437
18.8706,236.129,252.437
19.4792,235.521,252.437
20.0877,234.912,252.437
20.6963,234.304,252.437
21.3049,233.695,252.437
21.9134,233.087,252.437
22.522,232.478,252.437
23.1306,231.869,252.437
23.7392,231.261,252.437
24.3477,230.652,252.437
24.9563,230.044,252.437
25.5649,229.435,252.437
26.1734,228.827,252.437
26.782,228.218,252.437
27.3906,227.609,252.437
27.9991,227.001,252.437
28.6077,226.392,252.437
29.2163,225.784,252.437
29.8248,225.175,252.437
30.4334,224.567,252.437
31.042,223.958,252.437
31.6505,223.349,252.437
32.2591,222.741,252.437
32.8677,222.132,252.437
33.4762,221.524,252.437
34.0848,220.915,252.437
34.6934,220.307,252.437
35.3019,219.698,252.437
35.9105,219.089,252.437
36.5191,218.481,252.437
37.1277,217.872,252.437
37.7362,217.264,252.437
38.3448,216.655,252.437
38.9534,216.047,252.437
39.5619,215.438,252.437
40.1705,214.83,252.437
40.7791,214.221,252.437
41.3876,213.612,252.437
41.9962,213.004,252.437
42.6048,212.395,252.437
43.2133,211.787,252.437
43.8219,211.178,252.437
44.4305,210.57,252.437
45.039,209.961,252.437
45.6476,209.352,252.437
46.2562,208.744,252.437
46.8647,208.135,252.437
47.4733,207.527,252.437
48.0819,206.918,252.437
48.6904,206.31,252.437
49.299,205.701,252.437
49.9076,205.092,252.437
50.5161,204.484,252.437
51.1247,203.875,252.437
51.7333,203.267,252.437
52.3418,202.658,252.437
52.9504,202.05,252.437
53.559,201.441,252.437
54.1676,200.832,252.437
54.7761,200.224,252.437
55.3847,199.615,252.437
55.9933,199.007,252.437
56.6018,198.398,252.437
57.2104,197.79,252.437
57.819,197.181,252.437
58.4275,196.572,252.437
59.0361,195.964,252.437
59.6447,195.355,252.437
60.2532,194.747,252.437
60.8618,194.138,252.437
61.4704,193.53,252.437
62.0789,192.921,252.437
62.6875,192.312,252.437
63.2961,191.704,252.437
63.9046,191.095,252.437
64.5132,190.487,252.437
65.1218,189.878,252.437
65.7303,189.27,252.437
66.3389,188.661,252.437
66.9475,188.053,252.437
67.5561,187.444,252.437
68.1646,186.835,252.437
68.7732,186.227,252.437
69.3818,185.618,252.437
69.9903,185.01,252.437
70.5989,184.401,252.437
71.2075,183.793,252.437
71.816,183.184,252.437
72.4246,182.575,252.437
73.0332,181.967,252.437
73.6417,181.358,252.437
74.2503,180.75,252.437
74.8589,180.141,252.437
75.4674,179.533,252.437
76.076,178.924,252.437
76.6846,178.315,252.437
77.2931,177.707,252.437
77.9017,177.098,252.437
78.5103,176.49,252.437
79.1188,175.881,252.437
79.7274,175.273,252.437
80.336,174.664,252.437
80.9445,174.055,252.437
81.5531,173.447,252.437
82.1617,172.838,252.437
82.7702,172.23,252.437
83.3788,171.621,252.437
83.9874,171.013,252.437
84.596,170.404,252.437
85.2045,169.795,252.437
85.8131,169.187,252.437
86.4217,168.578,252.437
87.0302,167.97,252.437
87.6388,167.361,252.437
88.2474,166.753,252.437
88.8559,166.144,252.437
89.4645,165.535,252.437
90.0731,164.927,252.437
90.6816,164.318,252.437
91.2902,163.71,252.437
91.8988,163.101,252.437
92.5073,162.493,252.437
93.1159,161.884,252.437
93.7245,161.276,252.437
94.333,160.667,252.437
94.9416,160.058,252.437
95.5502,159.45,252.437
96.1587,158.841,252.437
96.7673,158.233,252.437
97.3759,157.624,252.437
97.9845,157.016,252.437
98.593,156.407,252.437
99.2016,155.798,252.437
99.8102,155.19,252.437
100.419,154.581,252.437
101.027,153.973,252.437
101.636,153.364,252.437
102.244,152.756,252.437
102.853,152.147,252.437
103.462,151.538,252.437
104.07,150.93,252.437
104.679,150.321,252.437
105.287,149.713,252.437
105.896,149.104,252.437
106.504,148.496,252.437
107.113,147.887,252.437
107.722,147.278,252.437
108.33,146.67,252.437
108.939,146.061,252.437
109.547,145.453,252.437
110.156,144.844,252.437
110.764,144.236,252.437
111.373,143.627,252.437
111.982,143.018,252.437
112.59,142.41,252.437
113.199,141.801,252.437
113.807,141.193,252.437
114.416,140.584,252.437
115.024,139.976,252.437
115.633,139.367,252.437
116.241,138.759,252.437
116.85,138.15,252.437
117.459,137.541,252.437
118.067,136.933,252.437
118.676,136.324,252.437
119.284,135.716,252.437
119.893,135.107,252.437
120.501,134.499,252.437
121.11,133.89,252.437
121.719,133.281,252.437
122.327,132.673,252.437
122.936,132.064,252.437
123.544,131.456,252.437
124.153,130.847,252.437
124.761,130.239,252.437
125.37,129.63,252.437
125.979,129.021,252.437
126.587,128.413,252.437
127.196,127.804,252.437
127.804,127.196,252.437
128.413,126.587,252.437
129.021,125.979,252.437
129.63,125.37,252.437
130.239,124.761,252.437
130.847,124.153,252.437
131.456,123.544,252.437
132.064,122.936,252.437
132.673,122.327,252.437
133.281,121.719,252.437
133.89,121.11,252.437
134.499,120.501,252.437
135.107,119.893,252.437
135.716,119.284,252.437
136.324,118.676,252.437
136.933,118.067,252.437
137.541,117.459,252.437
138.15,116.85,252.437
138.758,116.242,252.437
139.367,115.633,252.437
139.976,115.024,252.437
140.584,114.416,252.437
141.193,113.807,252.437
141.801,113.199,252.437
142.41,112.59,252.437
143.018,111.982,252.437
143.627,111.373,252.437
144.236,110.764,252.437
144.844,110.156,252.437
145.453,109.547,252.437
146.061,108.939,252.437
146.67,108.33,252.437
147.278,107.722,252.437
147.887,107.113,252.437
148.496,106.504,252.437
149.104,105.896,252.437
149.713,105.287,252.437
150.321,104.679,252.437
150.93,104.07,252.437
151.538,103.462,252.437
152.147,102.853,252.437
152.756,102.244,252.437
153.364,101.636,252.437
153.973,101.027,252.437
154.581,100.419,252.437
155.19,99.8102,252.437
155.798,99.2016,252.437
156.407,98.593,252.437
157.016,97.9845,252.437
157.624,97.3759,252.437
158.233,96.7673,252.437
158.841,96.1588,252.437
159.45,95.5502,252.437
160.058,94.9416,252.437
160.667,94.3331,252.437
161.276,93.7245,252.437
161.884,93.1159,252.437
162.493,92.5073,252.437
163.101,91.8988,252.437
163.71,91.2902,252.437
164.318,90.6816,252.437
164.927,90.0731,252.437
165.536,89.4645,252.437
166.144,88.8559,252.437
166.753,88.2474,252.437
167.361,87.6388,252.437
167.97,87.0302,252.437
168.578,86.4217,252.437
169.187,85.8131,252.437
169.795,85.2045,252.437
170.404,84.5959,252.437
171.013,83.9874,252.437
171.621,83.3788,252.437
172.23,82.7702,252.437
172.838,82.1617,252.437
173.447,81.5531,252.437
174.055,80.9445,252.437
174.664,80.336,252.437
175.273,79.7274,252.437
175.881,79.1188,252.437
176.49,78.5103,252.437
177.098,77.9017,252.437
177.707,77.2931,252.437
178.315,76.6846,252.437
178.924,76.076,252.437
179.533,75.4674,252.437
180.141,74.8589,252.437
180.75,74.2503,252.437
181.358,73.6417,252.437
181.967,73.0332,252.437
182.575,72.4246,252.437
183.184,71.816,252.437
183.793,71.2075,252.437
184.401,70.5989,252.437
185.01,69.9903,252.437
185.618,69.3818,252.437
186.227,68.7732,252.437
186.835,68.1646,252.437
187.444,67.556,252.437
188.053,66.9475,252.437
188.661,66.3389,252.437
189.27,65.7303,252.437
189.878,65.1218,252.437
190.487,64.5132,252.437
191.095,63.9046,252.437
191.704,63.2961,252.437
192.312,62.6875,252.437
192.921,62.0789,252.437
193.53,61.4704,252.437
194.138,60.8618,252.437
194.747,60.2532,252.437
195.355,59.6447,252.437
195.964,59.0361,252.437
196.572,58.4275,252.437
197.181,57.819,252.437
197.79,57.2104,252.437
198.398,56.6018,252.437
199.007,55.9933,252.437
199.615,55.3847,252.437
200.224,54.7761,252.437
200.832,54.1676,252.437
201.441,53.559,252.437
202.05,52.9504,252.437
202.658,52.3419,252.437
203.267,51.7333,252.437
203.875,51.1247,252.437
204.484,50.5161,252.437
205.092,49.9076,252.437
205.701,49.299,252.437
206.31,48.6904,252.437
206.918,48.0819,252.437
207.527,47.4733,252.437
208.135,46.8647,252.437
208.744,46.2562,252.437
209.352,45.6476,252.437
209.961,45.039,252.437
210.57,44.4305,252.437
211.178,43.8219,252.437
211.787,43.2133,252.437
212.395,42.6048,252.437
213.004,41.9962,252.437
213.612,41.3876,252.437
214.221,40.7791,252.437
214.83,40.1705,252.437
215.438,39.5619,252.437
216.047,38.9534,252.437
216.655,38.3448,252.437
217.264,37.7362,252.437
217.872,37.1276,252.437
218.481,36.5191,252.437
219.089,35.9105,252.437
219.698,35.3019,252.437
220.307,34.6934,252.437
220.915,34.0848,252.437
221.524,33.4762,252.437
222.132,32.8677,252.437
222.741,32.2591,252.437
223.349,31.6505,252.437
223.958,31.042,252.437
224.567,30.4334,252.437
225.175,29.8248,252.437
225.784,29.2163,252.437
226.392,28.6077,252.437
227.001,27.9991,252.437
227.609,27.3906,252.437
228.218,26.782,252.437
228.827,26.1734,252.437
229.435,25.5649,252.437
230.044,24.9563,252.437
230.652,24.3477,252.437
231.261,23.7392,252.437
231.869,23.1306,252.437
232.478,22.522,252.437
233.087,21.9135,252.437
233.695,21.3049,252.437
234.304,20.6963,252.437
234.912,20.0878,252.437
235.521,19.4792,252.437
236.129,18.8706,252.437
236.738,18.262,252.437
237.347,17.6535,252.437
237.955,17.0449,252.437
238.564,16.4363,252.437
239.172,15.8278,252.437
239.781,15.2192,252.437
240.389,14.6106,252.437
240.998,14.0021,252.437
241.607,13.3935,252.437
242.215,12.7849,252.437
242.824,12.1764,252.437
243.432,11.5678,252.437
244.041,10.9592,252.437
244.649,10.3507,252.437
245.258,9.74208,252.437
245.866,9.13351,252.437
246.475,8.52495,252.437
247.084,7.91638,252.437
247.692,7.30782,252.437
248.301,6.69925,252.437
248.909,6.09068,252.437
249.518,5.48212,252.437
250.126,4.87355,252.437
250.735,4.26498,252.437
251.344,3.65642,252.437
251.952,3.04784,252.437
252.561,2.43927,252.437
253.169,1.8307,252.437
253.778,1.22214,252.437
254.386,0.613571,252.437
254.995,0.00500488,252.437
0.005,254.995,251.584
0.613568,254.386,251.584
1.22214,253.778,251.584
1.8307,253.169,251.584
2.43927,252.561,251.584
3.04784,251.952,251.584
3.65641,251.344,251.584
4.26498,250.735,251.584
4.87354,250.126,251.584
5.48211,249.518,251.584
6.09068,248.909,251.584
6.69925,248.301,251.584
7.30782,247.692,251.584
7.91638,247.084,251.584
8.52495,246.475,251.584
9.13352,245.866,251.584
9.74209,245.258,251.584
10.3507,244.649,251.584
10.9592,244.041,251.584
11.5678,243.432,251.584
12.1764,242.824,251.584
12.7849,242.215,251.584
13.3935,241.607,251.584
14.0021,240.998,251.584
14.6106,240.389,251.584
15.2192,239.781,251.584
15.8278,239.172,251.584
16.4363,238.564,251.584
17.0449,237.955,251.584
17.6535,237.347,251.584
18.262,236.738,251.584
18.8706,236.129,251.584
19.4792,235.521,251.584
20.0877,234.912,251.584
20.6963,234.304,251.584
21.3049,233.695,251.584
21.9134,233.087,251.584
22.522,232.478,251.584
23.1306,231.869,251.584
23.7392,231.261,251.584
24.3477,230.652,251.584
24.9563,230.044,251.584
25.5649,229.435,251.584
26.1734,228.827,251.584
26.782,228.218,251.584
27.3906,227.609,251.584
27.9991,227.001,251.584
28.6077,226.392,251.584
29.2163,225.784,251.584
29.8248,225.175,251.584
30.4334,224.567,251.584
31.042,223.958,251.584
31.6505,223.349,251.584
32.2591,222.741,251.584
32.8677,222.132,251.584
33.4762,221.524,251.584
34.0848,220.915,251.584
34.6934,220.307,251.584
35.3019,219.698,251.584
35.9105,219.089,251.584
36.5191,218.481,251.584
37.1277,217.872,251.584
37.7362,217.264,251.584
38.3448,216.655,251.584
38.9534,216.047,251.584
39.5619,215.438,251.584
40.1705,214.83,251.584
40.7791,214.221,251.584
41.3876,213.612,251.584
41.9962,213.004,251.584
42.6048,212.395,251.584
43.2133,211.787,251.584
43.8219,211.178,251.584
44.4305,210.57,251.584
45.039,209.961,251.584
45.6476,209.352,251.584
46.2562,208.744,251.584
46.8647,208.135,251.584
47.4733,207.527,251.584
48.0819,206.918,251.584
48.6904,206.31,251.584
49.299,205.701,251.584
49.9076,205.092,251.584
50.5161,204.484,251.584
51.1247,203.875,251.584
51.7333,203.267,251.584
52.3418,202.658,251.584
52.9504,202.05,251.584
53.559,201.441,251.584
54.1676,200.832,251.584
54.7761,200.224,251.584
55.3847,199.615,251.584
55.9933,199.007,251.584
56.6018,198.398,251.584
57.2104,197.79,251.584
57.819,197.181,251.584
58.4275,196.572,251.584
59.0361,195.964,251.584
59.6447,195.355,251.584
60.2532,194.747,251.584
60.8618,194.138,251.584
61.4704,193.53,251.584
62.0789,192.921,251.584
62.6875,192.312,251.584
63.2961,191.704,251.584
63.9046,191.095,251.584
64.5132,190.487,251.584
65.1218,189.878,251.584
65.7303,189.27,251.584
66.3389,188.661,251.584
66.9475,188.053,251.584
67.5561,187.444,251.584
68.1646,186.835,251.584
68.7732,186.227,251.584
69.3818,185.618,251.584
69.9903,185.01,251.584
70.5989,184.401,251.584
71.2075,183.793,251.584
71.816,183.184,251.584
72.4246,182.575,251.584
73.0332,181.967,251.584
73.6417,181.358,251.584
74.2503,180.75,251.584
74.8589,180.141,251.584
75.4674,179.533,251.584
76.076,178.924,251.584
76.6846,178.315,251.584
77.2931,177.707,251.584
77.9017,177.098,251.584
78.5103,176.49,251.584
79.1188,175.881,251.584
79.7274,175.273,251.584
80.336,174.664,251.584
80.9445,174.055,251.584
81.5531,173.447,251.584
82.1617,172.838,251.584
82.7702,172.23,251.584
83.3788,171.621,251.584
83.9874,171.013,251.584
84.596,170.404,251.584
85.2045,169.795,251.584
85.8131,169.187,251.584
86.4217,168.578,251.584
87.0302,167.97,251.584
87.6388,167.361,251.584
88.2474,166.753,251.584
88.8559,166.144,251.584
89.4645,165.535,251.584
90.0731,164.927,251.584
90.6816,164.318,251.584
91.2902,163.71,251.584
91.8988,163.101,251.584
92.5073,162.493,251.584
93.1159,161.884,251.584
93.7245,161.276,251.584
94.333,160.667,251.584
94.9416,160.058,251.584
95.5502,159.45,251.584
96.1587,158.841,251.584
96.7673,158.233,251.584
97.3759,157.624,251.584
97.9845,157.016,251.584
98.593,156.407,251.584
99.2016,155.798,251.584
99.8102,155.19,251.584
100.419,154.581,251.584
101.027,153.973,251.584
101.636,153.364,251.584
102.244,152.756,251.584
102.853,152.147,251.584
103.462,151.538,251.584
104.07,150.93,251.584
104.679,150.321,251.584
105.287,149.713,251.584
105.896,149.104,251.584
106.504,148.496,251.584
107.113,147.887,251.584
107.722,147.278,251.584
108.33,146.67,251.584
108.939,146.061,251.584
109.547,145.453,251.584
110.156,144.844,251.584
110.764,144.236,251.584
111.373,143.627,251.584
111.982,143.018,251.584
112.59,142.41,251.584
113.199,141.801,251.584
113.807,141.193,251.584
114.416,140.584,251.584
115.024,139.976,251.584
115.633,139.367,251.584
116.241,138.759,251.584
116.85,138.15,251.584
117.459,137.541,251.584
118.067,136.933,251.584
118.676,136.324,251.584
119.284,135.716,251.584
119.893,135.107,251.584
120.501,134.499,251.584
121.11,133.89,251.584
121.719,133.281,251.584
122.327,132.673,251.584
122.936,132.064,251.584
123.544,131.456,251.584
124.153,130.847,251.584
124.761,130.239,251.584
125.37,129.63,251.584
125.979,129.021,251.584
126.587,128.413,251.584
127.196,127.804,251.584
